,,,Sharing out HC, Full-time ,13.2933121349378,15.973038865468,13.9754058269017,12.9770003062101,15.7217107623714,14.1816095861307,12.8983022697167,12.3490920232018,10.2655112185946,9.85258416160159,14.4370076919519,14.8868632849032,,,,,,Sharing out HC,Full-time,3.6975943126293,2.13066736418841,4.16309076284124,4.38703606404878,3.56161992191156,4.60789931929713,5.02379910978465,4.79874923381688,2.94139674146988,4.57790415395251,3.72299082285426,3.88880073212096
,,,,Non Full-time,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Non Full-time,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regional POKKT Brand Allocation%,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,,,Regional POKKT App Allocation%,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00
Local brand GP/ TT: brand GP,,,,,,,,,,,,,,,,,,,Local App GP/ TT: App GP,,,,,,,,,,,,,,,,
,Indonesia,,,,11007.8113302513,5243.10685675076,9771.73938522478,10017.7065961717,10708.0895010502,7134.45065349221,5335.14656662305,7239.56898364759,6267.5768541717,7725.72501790898,10225.1792387819,5438.20946012092,,,,Indonesia,,,,3593.69639477043,1278.71792477022,5282.86159922517,1533.54243257909,2968.8170512531,2728.94689013772,2929.7305579712,3211.68513382665,6105.49778416904,3389.20757910495,2986.92125338351,1991.61013466995
,Taiwan,,,,216.637681707494,0,136.077498718731,315.47187294714,925.921851761452,904.664480235282,1003.90450649966,148.903279881186,74.2586640870616,0,0,0,,,,Taiwan,,,,2083.19850772549,832.316977730592,3122.55583334701,1587.89730436954,782.826897719575,639.448151021054,345.22716537594,476.989677714509,1192.52349661537,428.106177334421,420.489218560756,82.0253535506187
,Philippines,,,,12329.4465830842,16160.7784423185,15949.999686108,15553.2304674397,12890.4526371434,17835.5985783486,18148.1135743886,17769.1830573139,12625.2469405078,12953.5132904083,24015.9382638385,9683.52075482434,,,,Philippines,,,,1344.43487256239,1183.94585338708,5643.0258193936,2314.04744209683,2052.79715059832,2549.37260012664,2553.70274002795,2087.89775554983,2781.04209000765,2791.94409968238,2193.95216809052,965.973303611908
,Malaysia,,,,0,1138.71469453228,1149.06117302669,1402.56126522533,366.356542524882,-86.1786383226699,285.832990087458,0,0,2169.22052952595,582.455042120759,0,,,,Malaysia,,,,130.168398115948,48.8332208066633,5986.88071638458,1289.5580495956,455.301774666967,782.116068545195,1467.96062992598,1373.73632018903,1785.41818864733,1018.90401692562,794.473294749762,181.773813913656
,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indirect Expense,,,,,,,,,,,,,,,,,,,Indirect Expense,,,,,,,,,,,,,,,,
,Thailand,,,,1812.78262867659,1119.20446719107,320.274384993627,948.068126503442,1626.20822889164,430.668829533198,595.703090847727,651.96746463772,523.578642792675,166.399817933166,112.60823555645,859.7631481248,,,,Thailand,,,,,,,,,,,,,,,
,Vietnam,,,,22.3057237512939,0.192055767060736,313.04885723907,0,1336.56800296,655.912757497848,570.029158510071,200.144327662972,149.783102551718,390.377139217268,189.424034803358,764.576882710944,,,,Vietnam,,,,,,,,,,,,,,,
,Hong Kong,,,,534.629251816729,144.127717856849,42.7677094058447,37.4599773850276,68.5313561514968,148.933746610148,0,103.461557114127,197.177402175619,181.314974372844,0,0,,,,Hong Kong,,,,,,,,,,,,,,,
,Singapore,,,,1239.47241940226,1175.28509474305,195.1479284467,0,0,5.82097278766632,45.2121341496827,69.0965117078916,0,0,0,0,,,,Singapore,,,,,,,,,,,,,,,
,Indonesia,,,,3350.72687541759,816.121570405745,1036.86990085538,1943.88591350628,2523.63391148904,936.261894519073,1124.13934796056,1082.90461057349,701.663844302949,1260.20573180831,1427.14726278081,1941.16904186959,,,,Indonesia,,,,,,,,,,,,,,,
,Taiwan,,,,65.9435087091826,0,14.4390529713143,61.2157407528525,218.217057698738,118.720125950356,211.527189226877,22.2731558573544,8.31335952130338,0,0,0,,,,Taiwan,,,,,,,,,,,,,,,
,Philippines,,,,3753.026535932,2515.52376132534,1692.43918008951,3018.02666358054,3037.96334596829,2340.58543900259,3823.8890544933,2657.938656618,1413.41374978983,2112.9527206556,3351.94912049612,3456.53304518888,,,,Philippines,,,,,,,,,,,,,,,
,Malaysia,,,,0,177.247889493083,121.925779800721,272.160005898254,86.3412464306534,-11.3093185588945,60.2262950211534,0,0,353.839172184873,81.2943323186723,0,,,,Malaysia,,,,,,,,,,,,,,,
,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,Cambodia,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regional POKKT SGA allocation summary,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,,,Regional POKKT SGA allocation summary,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00
AnyMind- Staff costs,,,,,,,,,,,,,,,,,,,AnyMind- Staff costs,,,,,,,,,,,,,,,,
,Thailand,,,,7768.1379593739,8309.44281993819,3338.6258863141,5833.88383127525,8526.41003036508,3712.42741683546,3422.90000876443,5010.58168536669,5200.41842804056,1186.51836201966,919.420133919406,3268.40040987118,,,,Thailand,,,,2322.15985825593,874.396668000164,-4735.59319927113,2554.48554044393,2337.81212237525,2929.21707772676,3845.19015214277,2961.05575014879,4018.94764946992,2522.81184170171,1511.79317944612,984.080304434705
,Vietnam,,,,95.5845100469835,1.42590247038221,3263.30505163629,0,7007.79065327341,5654.06255805995,3275.37802243644,1538.17415287029,1487.7131018262,2783.59465501359,1546.60332422268,2906.54862595685,,,,Vietnam,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Hong Kong,,,,2290.99381223722,1070.06455514371,445.822046379243,230.507861489272,359.318340728663,1283.83037334472,0,795.135664482318,1958.4545893582,1292.8712848046,0,0,,,,Hong Kong,,,,205.587423515428,186.204484808386,1113.33782523761,103.487033480047,-1015.23760894107,187.600835839797,50.7484697386814,99.0420792211137,264.826295774272,16.8914840594476,294.135624192224,28.1522274276694
,Singapore,,,,5311.38846899964,8725.80889209922,2034.27422266595,0,0,50.1776248655111,259.788167553366,531.029130845768,0,0,0,0,,,,Singapore,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Indonesia,,,,14358.5382056688,6059.22842715651,10808.6092860801,11961.592509678,13231.7234125392,8070.71254801128,6459.28591458361,8322.47359422108,6969.24069847465,8985.9307497173,11652.3265015627,7379.37850199052,,,,Indonesia,,,,3593.69639477043,1278.71792477022,5282.86159922517,1533.54243257909,2968.8170512531,2728.94689013772,2929.7305579712,3211.68513382665,6105.49778416904,3389.20757910495,2986.92125338351,1991.61013466995
,Taiwan,,,,282.581190416677,0,150.516551690045,376.687613699992,1144.13890946019,1023.38460618563,1215.43169572653,171.176435738541,82.572023608365,0,0,0,,,,Taiwan,,,,2083.19850772549,832.316977730592,3122.55583334701,1587.89730436954,782.826897719575,639.448151021054,345.22716537594,476.989677714509,1192.52349661537,428.106177334421,420.489218560756,82.0253535506187
,Philippines,,,,16082.4731190162,18676.3022036439,17642.4388661975,18571.2571310203,15928.4159831117,20176.1840173512,21972.0026288819,20427.1217139319,14038.6606902976,15066.4660110639,27367.8873843347,13140.0538000132,,,,Philippines,,,,1344.43487256239,1183.94585338708,5643.0258193936,2314.04744209683,2052.79715059832,2549.37260012664,2553.70274002795,2087.89775554983,2781.04209000765,2791.94409968238,2193.95216809052,965.973303611908
,Malaysia,,,,0,1315.96258402537,1270.98695282741,1674.72127112359,452.697788955536,-97.4879568815645,346.059285108612,0,0,2523.05970171082,663.749374439431,0,,,,Malaysia,,,,130.168398115948,48.8332208066633,5986.88071638458,1289.5580495956,455.301774666967,782.116068545195,1467.96062992598,1373.73632018903,1785.41818864733,1018.90401692562,794.473294749762,181.773813913656
,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Total,,,,46189.6972657596,44158.2353844773,38954.5788637907,38648.6502182864,46650.4951184339,39873.2911877722,36950.8457230549,36795.6923774566,29737.0595316056,31838.4407643299,42149.986718478904,26694.3813378317,,,,TTL,,,,9679.24545494563,4404.41512950311,16413.0685943168,9383.01780256505,7582.31738767216,9816.70162339718,11192.5597151825,10210.4067166499,16148.2555046836,10167.8651988085,8201.76473842289,4233.61513760851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnyMind- IT expense,,,,,,,,,,,,,,,,,,,AnyMind- IT expense,,,,,,,,,,,,,,,,
,Thailand,,,,6452.97893869853,12392.4340702091,4840.07556194853,7796.48574999025,10236.3658352673,4716.23945914206,4550.85274344813,5969.76972930829,6614.71949853841,1796.66714876867,1031.95355179128,6957.09369457685,,,,Thailand,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Vietnam,,,,86.2961314722671,2.48103809827842,4945.70587514361,0,8732.73450579524,6741.06644536774,4775.57994056932,1854.7703701333,2042.74707011814,4208.72652577928,1866.56817954836,7495.49661159092,,,,Vietnam,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Hong Kong,,,,1983.41394481148,1650.29982509445,659.291048015355,302.726380986865,441.297441347355,1486.83868532987,82.28,946.913052587542,2454.35520031741,1776.03092424668,0,0,,,,Hong Kong,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Singapore,,,,4540.65336907205,13120.772399912,2974.03900888979,0,0,125.236710202731,341.486224452894,629.343399653709,0,0,0,0,,,,Singapore,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Indonesia,,,,12321.2005431852,9262.306475821,16160.8299502747,15503.9534817736,15941.8469576934,9713.50228817927,8531.69134807611,9981.97574267886,8823.71204279533,12668.6376554719,12430.0459269812,17062.2940688171,,,,Indonesia,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Taiwan,,,,235.540229947773,0,237.235164827785,502.904388820738,1437.73229481937,1199.9071895157,1637.60180433527,206.474557994434,104.086791539682,0,0,0,,,,Taiwan,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Philippines,,,,13701.2157715243,28162.0597368849,26394.6125755531,24785.6254269359,19133.2217670015,23459.7514738981,29844.9840041028,24825.1211609973,17649.4593841498,20647.7212210696,28799.6898668104,28149.4357864976,,,,Philippines,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Malaysia,,,,0,2002.68635939506,2018.54354450727,2188.13086582059,564.699000116795,-20.965036965306,457.878535387532,0,0,3793.56532160549,784.569267901502,0,,,,Malaysia,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,Cambodia,,,,0,0,0,0,0,0,0,0,0,0,0,0
,Total,,,,39321.2989287116,66593.039905415,58230.3327291603,51079.826294328,56487.897802041,47421.5772146702,50222.3546003721,44414.3680133535,37689.0799874588,44891.3487969416,44912.8267930329,59664.3201614825,,,,TTL,,,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POKKT SGA adjustments for Monthly Report,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,,,,,,,,,,,,,,,,,,,
Accounting Recharges- Staff cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thailand,,,,2047.07,1389.29,914.97,510.11,2099.44,1176.99,1321.74,2071.12,1622.95,130.33,372.85,1889.1,,,,,,,,,,,,,,,,,,,
,Vietnam,,,,,,1029.55,,2793.56,2551.08,2060.56,279.67,937.55,1815.3,1163.31,3571.27,,,,,,,,,,,,,,,,,,,
,Hong Kong,,,,1091.05,519.22,128.97,87.76,132.5,499.16,579.83,327.9,831.47,452.73,,,,,,,,,,,,,,,,,,,,,
,Singapore,,,,11181.33,979.46,,,,141.8,95.52,213.68,,,,,,,,,,,,,,,,,,,,,,,
,Indonesia,,,,5473.37,2265.68,3589.71,4060.97,4211.8,3448.97,2716.86,3332.63,2764.28,3410.42,4516.16,2680.21,,,,,,,,,,,,,,,,,,,
,Taiwan,,,,105.59,,,,243.62,,,,4.39,,,,,,,,,,,,,,,,,,,,,,
,Philippines,,,,5882.74,6753.56,4121.87,5967.37,5138.62,7506.47,6253.38,6925.58,5912.33,4853.83,10134.13,6481.8,,,,,,,,,,,,,,,,,,,
,Malaysia,,,,,579.72,,424.31,181.44,129.55,130.89,,,581.02,461.76,,,,,,,,,,,,,,,,,,,,
,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Subtotal,,,,25781.15,12486.9299999999,9785.07,11050.5199999999,14800.98,15454.02,13158.7799999999,13150.58,12072.97,11243.63,16648.21,14622.38,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adj to Monthly Report -Staff cost,,,,,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,,,,,,,,,,,,,,,,,,,
Staff costs,Thailand,ATH+Moindy+VGI,,,8043.22781762983,7794.54948793835,-2311.93731295703,7878.25937171918,8764.78215274034,5464.65449456223,5946.35016090721,5900.51743551549,7596.41607751048,3579.00020372137,2058.36331336552,2363.38071430588,,,,,,,,,,,,,,,,,,,
Staff costs,Vietnam,AME+AMV+ATV,,,95.5845100469835,1.42590247038221,2233.75505163629,0,4214.23065327341,3102.98255805995,1214.81802243644,1258.50415287029,550.163101826204,968.294655013591,383.293324222685,-664.721374043142,,,,,,,,,,,,,,,,,,,
Staff costs,Hong Kong,AHK+ACQ,,,1405.53123575265,737.049039952103,1430.18987161686,246.234894969319,-788.419268212407,972.271209184518,-529.081530261318,566.277743703432,1391.81088513247,857.032768864052,294.135624192224,28.1522274276694,,,,,,,,,,,,,,,,,,,
Staff costs,Singapore,AHS,,,-5869.94153100035,7746.34889209922,2034.27422266595,0,0,-91.6223751344888,164.268167553366,317.349130845768,0,0,0,0,,,,,,,,,,,,,,,,,,,
Staff costs,Indonesia,ATI,,,12478.8646004393,5072.26635192674,12501.7608853053,9434.16494225712,11988.7404637924,7350.68943814901,6672.15647255481,8201.52872804773,10310.4584826436,8964.71832882225,10123.0877549462,6690.77863666047,,,,,,,,,,,,,,,,,,,
Staff costs,Taiwan,ATW,,,2260.18969814216,832.316977730592,3273.07238503705,1964.58491806953,1683.34580717976,1662.83275720669,1560.65886110247,648.16611345305,1270.70552022374,428.106177334421,420.489218560756,82.0253535506187,,,,,,,,,,,,,,,,,,,
Staff costs,Philippines,APH,,,11544.1679915786,13106.688057031,19163.5946855911,14917.9345731171,12842.59313371,15219.0866174778,18272.3253689098,15589.4394694817,10907.3727803053,13004.5801107463,19427.7095524252,7624.22710362513,,,,,,,,,,,,,,,,,,,
Staff costs,Malaysia,AMY,,,130.168398115948,785.075804832035,7257.867669212,2539.96932071919,726.559563622503,555.078111663631,1683.12991503459,1373.73632018903,1785.41818864733,2960.94371863645,996.462669189193,181.773813913656,,,,,,,,,,,,,,,,,,,
Staff costs,Cambodia,ACB,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Staff cost Adjustment,,,,30087.7927207052,36075.7205139804,45582.5774581076,36981.1480208515,39431.8325061061,34235.9728111694,34984.6254382374,33855.5190941065,33812.3450362892,30762.6759631384,33703.5414569018,16305.6164754403,,,,,,,,,,,,,,,,,,,
Staff costs,MMPL deduction,MMPL,,,-30087.7927207052,-36075.7205139804,-45582.5774581076,-36981.1480208515,-39431.8325061061,-34235.9728111694,-34984.6254382374,-33855.5190941065,-33812.3450362892,-30762.6759631384,-33703.5414569018,-16305.6164754403,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accounting Recharges-IT expense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thailand,,,,2747.25,4484.85,3228.79,1437.17,5589.39,3042.72,3640.68,5209.34,4170.76,369.63,821.01,4776.31,,,,,,,,,,,,,,,,,,,
,Vietnam,,,,,,3633.14,,7437.39,6594.95,5675.72,703.44,2409.39,5148.42,2561.56,9029.43,,,,,,,,,,,,,,,,,,,
,Hong Kong,,,,1464.23,1597.22,455.12,247.25,352.76,1290.41,1597.12,824.74,2136.77,1284.01,,,,,,,,,,,,,,,,,,,,,
,Singapore,,,,15005.8,3012.99,,,,366.59,263.1,537.44,,,,,,,,,,,,,,,,,,,,,,,
,Indonesia,,,,7141.3,6969.63,12667.54,11441.34,11213.19,9580.19,7483.49,8382.3,7103.82,9672.38,9944.44,6776.5,,,,,,,,,,,,,,,,,,,
,Taiwan,,,,141.71,,,,648.59,,,,11.29,,,,,,,,,,,,,,,,,,,,,,
,Philippines,,,,7894.87,20775.15,14545.47,16812.4,13680.71,19405.44,17224.69,17419.37,15193.89,13766.09,22315.02,16388.26,,,,,,,,,,,,,,,,,,,
,Malaysia,,,,,1783.31,,1195.44,483.05,334.9,360.53,,,1647.84,1016.77,,,,,,,,,,,,,,,,,,,,
,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Subtotal,,,,34395.1599999999,38623.15,34530.06,31133.6,39405.08,40615.2,36245.33,33076.63,31025.92,31888.37,36658.7999999999,36970.5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adj to Monthly Report - IT expense,,,,,45658,45689,45717,45748,45778,45809,45839,45870,45901,45931,45962,2025-12-01 00:00:00,,,,,,,,,,,,,,,,,,,
IT expenses,Thailand,ATH+Moindy+VGI,,,3705.72893869853,7907.58407020919,1611.28556194853,6359.31574999025,4646.97583526732,1673.51945914206,910.172743448139,760.429729308291,2443.95949853841,1427.03714876867,210.943551791283,2180.78369457685,,,,,,,,,,,,,,,,,,,
IT expenses,Vietnam,AME+AMV+ATV,,,86.2961314722671,2.48103809827842,1312.56587514361,0,1295.34450579524,146.116445367741,-900.140059430677,1151.3303701333,-366.642929881853,-939.693474220711,-694.991820451633,-1533.93338840907,,,,,,,,,,,,,,,,,,,
IT expenses,Hong Kong,AHK+ACQ,,,519.183944811482,53.0798250944519,204.171048015355,55.4763809868654,88.5374413473555,196.428685329876,-1514.84,122.173052587542,317.585200317412,492.020924246687,0,0,,,,,,,,,,,,,,,,,,,
IT expenses,Singapore,AHS,,,-10465.1466309279,10107.782399912,2974.03900888979,0,0,-241.353289797268,78.3862244528941,91.9033996537089,0,0,0,0,,,,,,,,,,,,,,,,,,,
IT expenses,Indonesia,ATI,,,5179.90054318521,2292.676475821,3493.28995027479,4062.61348177366,4728.6569576934,133.312288179271,1048.20134807611,1599.67574267886,1719.89204279533,2996.25765547192,2485.60592698129,10285.7940688171,,,,,,,,,,,,,,,,,,,
IT expenses,Taiwan,ATW,,,93.8302299477739,0,237.235164827785,502.904388820738,789.142294819375,1199.9071895157,1637.60180433527,206.474557994434,92.7967915396821,0,0,0,,,,,,,,,,,,,,,,,,,
IT expenses,Philippines,APH,,,5806.34577152431,7386.90973688498,11849.1425755531,7973.22542693595,5452.51176700159,4054.31147389815,12620.2940041028,7405.75116099738,2455.56938414983,6881.63122106962,6484.66986681047,11761.1757864976,,,,,,,,,,,,,,,,,,,
IT expenses,Malaysia,AMY,,,0,219.37635939506,2018.54354450727,992.690865820599,81.6490001167955,-355.865036965306,97.3485353875325,0,0,2145.72532160549,-232.200732098497,0,,,,,,,,,,,,,,,,,,,
IT expenses,Cambodia (on behalf of MY),ACB,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total IT expense Adjustment,,,,4926.13892871165,27969.889905415,23700.2727291603,19946.226294328,17082.817802041,6806.37721467023,13977.0246003721,11337.7380133535,6663.15998745882,13002.9787969416,8254.02679303292,22693.8201614825,,,,,,,,,,,,,,,,,,,
IT expenses,MMPL deduction,MMPL,,,-4926.13892871165,-27969.889905415,-23700.2727291603,-19946.226294328,-17082.817802041,-6806.37721467023,-13977.0246003721,-11337.7380133535,-6663.15998745882,-13002.9787969416,-8254.02679303292,-22693.8201614825,,,,,,,,,,,,,,,,,,,
