Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Total,0,0.1,0.2,0.3,-436,-436.1,0.4,0.5,-218,-1357.05,-1209,0.6,-3656.05
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Sales,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
