投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
04/07(日),突撃ちゃん,通常,,,現実逃避,https://www.tiktok.com/@totsugeki_cosme/video/7355065639763037447?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,12900.0,20.18,3974.0,94.0,5.0,1.0,19.0,119,0.02994464016,0.02365374937,0.001258178158,0.0002516356316,0.004781077001,7.9
04/13(土),美容探偵,PR,,,melt,https://www.tiktok.com/@tantei_cosme/video/7356927771622362385?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,88000.0,40.82,2180.0,221.0,6.0,0.0,6.0,233,0.1068807339,0.1013761468,0.002752293578,0,0.002752293578,5.4
04/04(木),おとるーむ。,PR,,,レノア,https://www.tiktok.com/@otoroom01/video/7353946909658172688?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,88000.0,41.35,1678.0,30.0,5.0,1.0,12.0,48,0.02860548272,0.0178784267,0.002979737783,0.0005959475566,0.007151370679,3.2
04/24(水),突撃ちゃん,通常,,,バニラコファンデ,https://www.tiktok.com/@totsugeki_cosme/video/7361372916501499152?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,25100.0,23.61,3188.0,87.0,5.0,0.0,23.0,115,0.0360727729,0.02728983689,0.00156838143,0,0.00721455458,8.1
04/29(月),肌コミちゃん,PR,,,アンレーベル,https://www.tiktok.com/@bihadanaritaina/video/7363222487754116353?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,83100.0,38.03,72700.0,559.0,7.0,12.0,149.0,727,0.01,0.007689133425,9.628610729e-05,0.0001650618982,0.002049518569,8.4
04/09(火),美容探偵,PR,,,アンレーベル,https://www.tiktok.com/@tantei_cosme/video/7355803532693441808?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,82200.0,35.23,1703.0,56.0,5.0,0.0,12.0,73,0.04286553142,0.03288314739,0.002935995302,0,0.007046388726,5.8
04/29(月),美容探偵,PR,,,オルビス,https://www.tiktok.com/@tantei_cosme/video/7363221761334299921?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,79700.0,33.07,79000.0,221.0,11.0,10.0,32.0,274,0.00346835443,0.002797468354,0.0001392405063,0.0001265822785,0.0004050632911,5.1
04/29(月),おとるーむ。,PR,,,アンレーベル,https://www.tiktok.com/@otoroom01/video/7363221611622747409?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,79300.0,40.03,73200.0,273.0,5.0,12.0,76.0,366,0.005,0.003729508197,6.830601093e-05,0.0001639344262,0.001038251366,8.4
04/09(火),肌コミちゃん,PR,,,アンレーベル,https://www.tiktok.com/@bihadanaritaina/video/7355806249931246865?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,73000.0,36.55,1131.0,66.0,5.0,0.0,13.0,84,0.07427055703,0.05835543767,0.00442086649,0,0.01149425287,5.9
04/23(火),美容探偵,PR,,,KUNDAL,https://www.tiktok.com/@tantei_cosme/video/7360999044551806225?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,67600.0,35.02,65800.0,233.0,5.0,9.0,53.0,300,0.004559270517,0.003541033435,7.598784195e-05,0.0001367781155,0.0008054711246,5.3
04/19(金),モテコスメちゃん,通常,,,呼び出されメイク,https://www.tiktok.com/@mote_cosme/video/7359508382329425168?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,32700.0,74.86,26000.0,689.0,15.0,3.0,79.0,786,0.03023076923,0.0265,0.0005769230769,0.0001153846154,0.003038461538,14.1
04/29(月),突撃ちゃん,通常,,,fweeリップチーク,https://www.tiktok.com/@totsugeki_cosme/video/7363229107494128897?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,60500.0,22.15,31000.0,675.0,15.0,5.0,76.0,771,0.02487096774,0.02177419355,0.0004838709677,0.0001612903226,0.002451612903,7.6
04/05(金),韓国オンニ,通常,,,ハートファンデ,https://www.tiktok.com/@choa_cosme/video/7354325804500733185?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,67200.0,14.03,7015.0,79.0,5.0,2.0,9.0,95,0.01354240912,0.01126158232,0.0007127583749,0.00028510335,0.001282965075,5.8
04/19(金),韓国オンニ,通常,,,BBIAティント,https://www.tiktok.com/@choa_cosme/video/7359518171939786001?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,350500.0,19.71,155400.0,2800.0,16.0,15.0,611.0,3442,0.02214929215,0.01801801802,0.000102960103,9.652509653e-05,0.003931788932,7.2
04/26(金),モテコスメちゃん,通常,,,セザンヌ神6,https://www.tiktok.com/@mote_cosme/video/7362104702600744193?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,119800.0,60.53,110000.0,3713.0,15.0,23.0,660.0,4411,0.0401,0.03375454545,0.0001363636364,0.0002090909091,0.006,12.6
04/23(火),突撃ちゃん,通常,,,ドンキ推しコスメ3選,https://www.tiktok.com/@totsugeki_cosme/video/7360995478315470097?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,21200.0,31.6,7997.0,164.0,10.0,2.0,47.0,223,0.02788545705,0.02050769038,0.001250468926,0.0002500937852,0.005877203951,9.4
04/15(月),韓国オンニ,通常,,,リップまとめ,https://www.tiktok.com/@choa_cosme/video/7358042235176275216?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,257300.0,61.95,122800.0,5297.0,51.0,22.0,1198.0,6568,0.05348534202,0.04313517915,0.0004153094463,0.0001791530945,0.009755700326,15.4
04/25(木),韓国オンニ,通常,,,ウォンジョンヨパウダー,https://www.tiktok.com/@choa_cosme/video/7361745474526743825?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,180200.0,17.07,157300.0,3238.0,16.0,11.0,362.0,3627,0.02305785124,0.02058486968,0.0001017164654,6.993006993e-05,0.002301335029,6.8
04/25(木),肌コミちゃん,PR,,,ルルルン,https://www.tiktok.com/@bihadanaritaina/video/7361744073574616337?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,50100.0,40.24,49900.0,162.0,6.0,1.0,21.0,190,0.00380761523,0.003246492986,0.000120240481,2.004008016e-05,0.0004208416834,4.5
04/16(火),モテコスメちゃん,通常,,,ロムアンド神6,https://www.tiktok.com/@mote_cosme/video/7358401002879454480?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,63100.0,65.06,34900.0,1239.0,13.0,7.0,236.0,1495,0.04283667622,0.03550143266,0.0003724928367,0.0002005730659,0.00676217765,12.1
04/02(火),突撃ちゃん,通常,,,ビオレ日焼け止め,https://www.tiktok.com/@totsugeki_cosme/video/7353203580108557585?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,30600.0,20.76,29000.0,206.0,5.0,3.0,25.0,239,0.00824137931,0.007103448276,0.0001724137931,0.0001034482759,0.0008620689655,7.2
04/07(日),韓国オンニ,通常,,,トリデンパック,https://www.tiktok.com/@choa_cosme/video/7355047639638871313?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,64700.0,18.72,44200.0,307.0,5.0,4.0,46.0,362,0.008190045249,0.006945701357,0.0001131221719,9.049773756e-05,0.001040723982,7.1
04/25(木),おとるーむ。,通常,,,パックトング,https://www.tiktok.com/@otoroom01/video/7361746671350369554?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,16600.0,9.61,14600.0,243.0,5.0,4.0,45.0,297,0.02034246575,0.01664383562,0.0003424657534,0.0002739726027,0.003082191781,6.0
04/05(金),突撃ちゃん,通常,,,ハートファンデ,https://www.tiktok.com/@totsugeki_cosme/video/7354304875091512584?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,11100.0,14.1,5926.0,80.0,5.0,5.0,11.0,101,0.01704353696,0.01349983125,0.0008437394533,0.0008437394533,0.001856226797,5.8
04/15(月),突撃ちゃん,通常,,,LAKAリップ,https://www.tiktok.com/@totsugeki_cosme/video/7357666963428019474,短尺,,,,,,,16600.0,18.16,5176.0,125.0,3.0,2.0,16.0,146,0.02820710974,0.02414992272,0.0005795981453,0.0003863987635,0.003091190108,7.0
